student_id,gender,school_type,location,extracurricular,parent_education,income_level,study_hours_per_day,attendance_pct,sleep_hours,math_score,science_score,english_score,social_score,average_score,grade
STU0893,Male,Semi-Private,Rural,Dance,No Schooling,Middle,3.5,86.9,8.5,67.9,77.5,59.0,45.1,62.38,C
STU0894,Male,Government,Urban,Art,Graduate,Middle,3.2,75.5,,66.5,68.5,56.0,63.5,63.62,C
STU0895,Male,Private,Urban,Music,Graduate,Middle,6.7,75.1,4.7,100.0,95.8,97.3,85.3,94.6,A+
STU0896,Male,Private,Urban,Music,,Middle,2.6,73.8,7.9,77.1,77.6,83.9,84.6,80.8,A
STU0897,Female,Private,Urban,None,Graduate,,5.0,80.9,6.5,79.0,84.2,72.7,60.8,74.18,B
STU0898,Female,Semi-Private,Rural,Sports,,Middle,3.0,84.5,6.8,72.4,76.6,63.0,57.3,67.32,C
STU0899,Female,Government,Rural,Coding,Secondary,Low,5.6,93.5,5.6,69.3,55.1,62.1,64.2,62.68,C
STU0900,Female,Semi-Private,Semi-Urban,Sports,Graduate,,3.4,84.4,7.2,74.1,65.2,75.1,58.7,68.28,C
STU0901,Male,Government,Urban,Coding,Primary,Low,2.2,90.9,9.4,71.1,75.6,69.6,82.6,74.72,B
STU0902,Female,Private,Rural,Art,Secondary,Middle,4.0,88.2,8.3,84.5,76.8,74.8,79.5,78.9,B
STU0903,Female,Government,Urban,Sports,Secondary,Middle,5.3,79.8,5.6,59.7,61.7,55.4,51.6,57.1,D
STU0904,Male,Semi-Private,Rural,Music,Secondary,Middle,4.8,69.3,6.8,68.0,72.9,57.1,65.1,65.78,C
STU0905,Female,Government,Rural,None,Secondary,High,1.8,82.8,8.2,56.4,59.9,47.6,54.7,54.65,D
STU0906,Male,Private,Semi-Urban,Dance,Graduate,Middle,1.6,96.7,6.8,72.7,75.6,55.6,61.6,66.38,C
STU0907,Female,Semi-Private,Rural,Art,Secondary,Middle,3.0,91.0,4.5,75.6,72.6,78.4,59.5,71.53,B
STU0908,Female,Private,Urban,Coding,Graduate,Middle,2.5,93.3,6.3,88.5,80.2,62.1,70.9,75.42,B
STU0909,Male,Semi-Private,Semi-Urban,Art,Secondary,Middle,2.6,55.9,8.7,62.3,73.0,60.2,54.7,62.55,C
STU0910,Female,Semi-Private,Semi-Urban,Dance,Primary,Middle,3.3,54.4,,58.8,47.1,54.8,61.9,55.65,D
STU0911,Female,Government,Urban,Music,Post-Graduate,Low,4.9,72.2,6.8,83.8,84.5,75.5,79.3,80.78,A
STU0912,Female,Private,Semi-Urban,Art,Graduate,,3.6,83.7,6.7,84.1,80.7,71.6,90.6,81.75,A
STU0913,Male,Private,Semi-Urban,Sports,Primary,Middle,2.2,73.5,4.2,65.1,73.0,58.0,54.1,62.55,C
STU0914,Female,Semi-Private,Semi-Urban,Sports,Graduate,Low,2.6,75.6,6.9,68.8,69.0,77.6,54.6,67.5,C
STU0915,Female,Government,Rural,Sports,Primary,Low,4.7,60.2,6.3,61.8,56.5,58.1,56.3,58.18,D
STU0916,Female,Private,Rural,None,Post-Graduate,Low,3.8,70.7,4.7,92.4,89.5,84.8,84.9,87.9,A
STU0917,Female,Government,Urban,Dance,,Middle,2.9,67.3,5.9,66.7,72.0,63.2,64.6,66.62,C
STU0918,Female,Private,Urban,Music,Graduate,Middle,4.9,67.7,5.4,96.9,100.0,81.8,88.0,91.68,A+
STU0919,Female,Government,Semi-Urban,Sports,Primary,High,5.2,69.2,7.1,71.8,75.7,61.5,66.9,68.97,C
STU0920,Male,Government,Rural,Sports,Graduate,Middle,5.1,64.8,8.9,65.2,65.8,64.6,56.3,62.97,C
STU0921,Male,Private,Urban,None,Post-Graduate,Low,3.8,49.2,6.8,65.9,60.0,54.3,57.8,59.5,D
STU0922,Male,Semi-Private,Rural,Sports,Secondary,,2.7,94.9,7.3,68.1,63.7,62.1,73.5,66.85,C
STU0923,Male,Government,Urban,Coding,Primary,,3.7,76.6,,51.4,54.1,58.0,40.8,51.08,D
STU0924,Female,Private,Urban,None,Graduate,Low,2.9,69.8,4.7,70.4,76.4,59.5,66.0,68.08,C
STU0925,Female,Private,Rural,Coding,,Low,0.5,76.3,7.2,64.9,56.0,59.3,68.1,62.08,C
STU0926,Female,Private,Urban,Dance,Graduate,Middle,3.6,82.0,8.4,70.8,60.5,63.0,57.5,62.95,C
STU0927,Male,Private,Urban,Art,Graduate,High,0.8,79.4,,78.6,77.3,75.8,63.7,73.85,B
STU0928,Female,Government,Semi-Urban,Sports,Secondary,High,2.9,69.2,5.0,59.5,60.8,56.7,57.6,58.65,D
STU0929,Female,Private,Urban,Sports,Graduate,Low,3.1,89.9,9.3,87.7,88.6,74.1,81.2,82.9,A
STU0930,Female,Government,Urban,Dance,Secondary,Middle,6.3,70.9,8.0,66.5,69.7,57.3,59.0,63.12,C
STU0931,Female,Semi-Private,Rural,Art,Post-Graduate,Middle,2.2,75.2,7.3,80.4,77.1,68.2,75.5,75.3,B
STU0932,Female,Private,Urban,None,Secondary,Middle,4.3,98.7,5.3,79.6,87.0,66.9,60.2,73.42,B
STU0933,Female,Government,Rural,Art,Graduate,Middle,3.5,100.0,9.7,72.6,81.6,52.7,61.6,67.12,C
STU0934,Male,Government,Urban,Sports,Secondary,Low,4.7,91.8,7.7,68.4,71.5,64.6,70.8,68.82,C
STU0935,Male,Government,Semi-Urban,Dance,Graduate,Middle,3.0,70.0,7.5,65.8,62.7,55.6,47.7,57.95,D
STU0936,Female,Private,Rural,Coding,No Schooling,Middle,1.6,72.9,7.7,70.0,53.2,68.4,78.4,67.5,C
STU0937,Male,Private,Rural,Music,Secondary,Middle,4.2,68.6,8.1,66.3,62.2,62.0,60.1,62.65,C
STU0938,Male,Semi-Private,Rural,Dance,,Middle,4.0,75.1,7.1,87.8,88.6,76.6,89.5,85.62,A
STU0939,Male,Private,Urban,None,Secondary,Low,4.3,84.4,6.9,98.6,100.0,85.1,95.0,94.68,A+
STU0940,Female,Private,Urban,None,Secondary,Middle,3.6,55.4,,68.9,66.7,53.0,64.7,63.32,C
STU0941,Male,Private,Rural,Sports,Secondary,Low,3.5,65.6,6.1,82.6,81.9,76.2,75.9,79.15,B
STU0942,Female,Private,Urban,Dance,Post-Graduate,Low,5.2,79.3,9.4,79.9,90.0,72.2,85.2,81.82,A
STU0943,Female,Government,Rural,Music,Secondary,Middle,5.1,76.8,6.0,58.5,51.9,49.7,47.3,51.85,D
STU0944,Male,Semi-Private,Urban,Dance,Graduate,Middle,2.8,72.6,6.6,87.4,77.3,63.4,77.1,76.3,B
STU0945,Female,Private,Urban,None,Secondary,Middle,3.8,61.2,5.6,81.0,66.6,72.2,68.6,72.1,B
STU0946,Female,Semi-Private,Rural,Dance,Secondary,High,2.2,70.8,7.6,68.0,73.7,61.7,56.6,65.0,C
STU0947,Female,Private,Urban,Sports,Secondary,Middle,4.9,72.2,6.7,86.2,78.1,87.1,85.0,84.1,A
STU0948,Female,Private,Rural,None,Graduate,Middle,4.7,62.0,,75.2,73.0,69.2,70.9,72.07,B
STU0949,Female,Private,Urban,Dance,Secondary,Middle,6.1,68.0,6.0,83.8,88.7,85.8,77.5,83.95,A
STU0950,Male,Government,Rural,Dance,Graduate,Middle,5.1,75.7,7.5,76.4,85.6,64.9,71.7,74.65,B
STU0951,Male,Semi-Private,Urban,Sports,Post-Graduate,Middle,4.3,83.7,8.8,71.1,71.4,63.3,70.3,69.03,C
STU0952,Female,Private,Rural,Sports,Secondary,Middle,7.9,89.0,5.0,100.0,93.9,81.9,86.7,90.62,A+
STU0953,Female,Private,Urban,Dance,Primary,Low,4.5,65.4,6.6,71.0,73.0,63.2,72.4,69.9,C
STU0954,Male,Government,Urban,Music,,Middle,4.8,73.8,6.8,60.8,54.4,63.3,56.0,58.62,D
STU0955,Female,Semi-Private,Urban,None,Secondary,Middle,1.3,75.0,6.1,78.4,77.9,78.5,70.7,76.38,B
STU0956,Male,Semi-Private,Rural,Dance,Secondary,Low,5.2,75.6,8.4,86.6,78.2,80.4,74.6,79.95,B
STU0957,Male,Private,Urban,Sports,Post-Graduate,Middle,7.6,74.8,8.4,94.1,89.0,74.2,82.1,84.85,A
STU0958,Male,Government,Urban,None,Graduate,Low,4.4,63.9,7.3,60.0,73.5,44.8,58.1,59.1,D
STU0959,Female,Government,Rural,Sports,Post-Graduate,Middle,5.2,83.7,6.2,84.6,91.0,74.9,75.4,81.47,A
STU0960,Female,Government,Urban,None,Secondary,Low,5.7,74.2,8.4,73.6,69.5,62.1,61.1,66.58,C
STU0961,Male,Private,Semi-Urban,Dance,Secondary,Low,6.7,78.4,6.6,100.0,97.3,95.3,86.4,94.75,A+
STU0962,Male,Semi-Private,Semi-Urban,Coding,Secondary,Middle,4.9,79.0,8.2,87.3,91.6,83.0,75.5,84.35,A
STU0963,Male,Government,Semi-Urban,Coding,Graduate,Middle,1.6,70.7,9.9,59.3,56.8,58.2,54.2,57.12,D
STU0964,Male,Private,Semi-Urban,Art,Graduate,High,4.3,87.2,7.0,96.1,100.0,82.1,71.7,87.48,A
STU0965,Female,Private,Semi-Urban,Coding,Post-Graduate,Middle,5.2,72.6,7.2,99.0,89.5,90.3,92.2,92.75,A+
STU0966,Female,Government,Semi-Urban,Art,Secondary,High,5.0,80.0,6.2,58.1,57.7,57.1,53.2,56.53,D
STU0967,Female,Government,Urban,None,Secondary,High,3.8,79.1,8.2,73.0,68.2,64.3,68.6,68.53,C
STU0968,Male,Private,Urban,Sports,Secondary,Low,3.4,81.1,7.3,87.2,88.7,77.2,81.2,83.58,A
STU0969,Male,Government,Semi-Urban,Sports,Graduate,Low,3.5,90.9,5.5,69.5,70.2,66.5,55.8,65.5,C
STU0970,Female,Private,Rural,Sports,Graduate,Low,3.8,69.3,,69.5,69.6,55.3,67.8,65.55,C
STU0971,Female,Government,Semi-Urban,Dance,Secondary,Middle,4.2,77.9,9.4,93.3,95.8,79.7,75.2,86.0,A
STU0972,Male,Semi-Private,Semi-Urban,None,Secondary,Middle,4.8,77.5,6.7,88.7,90.3,75.1,81.1,83.8,A
STU0973,Female,Private,Semi-Urban,Dance,Post-Graduate,Low,4.6,74.5,5.7,89.1,82.2,88.6,66.5,81.6,A
STU0974,Female,Private,Urban,Art,Graduate,Middle,3.4,83.9,7.2,64.2,63.5,55.3,43.6,56.65,D
STU0975,Male,Private,Urban,Art,Primary,Middle,2.2,64.0,6.4,64.4,63.7,60.0,65.7,63.45,C
STU0976,Male,Government,Rural,Sports,Secondary,Middle,4.6,94.8,6.8,89.8,89.5,86.5,83.4,87.3,A
STU0977,Male,Private,Urban,Sports,Graduate,Middle,3.6,95.3,7.6,94.9,100.0,79.6,82.3,89.2,A
STU0978,Male,Private,Semi-Urban,None,Secondary,High,6.4,70.4,,82.5,82.7,82.1,73.4,80.18,A
STU0979,Female,Semi-Private,Semi-Urban,Art,Secondary,Middle,5.4,76.8,7.0,73.9,83.7,75.5,55.6,72.18,B
STU0980,Female,Government,Semi-Urban,None,,High,4.5,56.5,6.3,80.9,69.2,56.8,72.1,69.75,C
STU0981,Male,Government,Rural,Art,Primary,Middle,2.9,70.2,4.9,59.2,55.7,58.2,55.6,57.18,D
STU0982,Female,Government,Rural,Music,Secondary,Middle,2.0,100.0,,66.4,64.9,69.7,57.6,64.65,C
STU0983,Female,Government,Semi-Urban,None,Secondary,Low,4.0,85.2,9.2,73.9,83.1,64.7,65.4,71.78,B
STU0984,Female,Private,Rural,Music,Primary,Low,4.2,86.2,7.0,83.0,69.8,79.9,67.0,74.93,B
STU0985,Female,Government,Semi-Urban,Dance,,Low,1.4,72.1,8.0,51.2,57.0,37.9,38.0,46.02,F
STU0986,Female,Private,Urban,Art,Primary,Low,4.7,76.8,7.0,82.8,86.0,62.7,74.9,76.6,B
STU0987,Female,Private,Urban,Music,Secondary,,4.1,77.3,6.1,71.2,74.4,62.1,55.7,65.85,C
STU0988,Female,Government,Semi-Urban,Dance,Graduate,Middle,0.5,61.2,7.1,68.6,67.4,55.5,65.5,64.25,C
STU0989,Male,Government,Urban,None,Post-Graduate,Middle,2.7,79.4,7.2,69.7,70.6,67.1,65.6,68.25,C
STU0990,Male,Private,Urban,Music,Graduate,Middle,2.8,87.0,8.8,82.6,82.3,77.8,80.7,80.85,A
STU0991,Female,Private,Urban,Music,Secondary,Low,2.2,99.2,7.1,54.9,50.8,65.8,53.6,56.28,D
STU0992,Male,Private,Urban,Dance,Secondary,Middle,4.6,80.9,,88.1,93.5,86.3,99.1,91.75,A+
STU0993,Male,Semi-Private,Urban,Music,,Middle,6.7,76.4,6.8,89.6,90.1,76.4,76.9,83.25,A
STU0994,Male,Private,Rural,Dance,Primary,High,4.7,76.4,6.3,73.7,69.0,68.0,69.0,69.92,C
STU0995,Female,Private,Rural,Coding,Primary,Middle,4.9,82.4,8.8,68.6,71.1,65.0,57.9,65.65,C
STU0996,Female,Private,Urban,Art,Primary,Low,2.8,87.2,8.7,63.1,61.8,62.9,65.1,63.22,C
STU0997,Male,Private,Rural,Art,,Low,4.8,90.8,7.1,87.0,84.3,62.2,78.0,77.88,B
STU0998,Male,Semi-Private,Urban,Art,Graduate,Low,3.7,52.5,7.4,62.1,51.9,54.2,44.7,53.22,D
STU0999,Female,Private,Urban,Music,Graduate,Low,4.0,90.8,7.3,84.1,81.0,84.8,68.8,79.68,B
STU1000,Male,Private,Rural,Music,Post-Graduate,Middle,3.1,63.6,7.3,81.4,78.0,77.3,71.3,77.0,B
STU1001,Male,Government,Rural,Sports,Primary,Low,1.6,66.2,6.6,58.3,60.1,54.9,45.2,54.62,D
STU1002,Male,Semi-Private,Semi-Urban,Sports,Post-Graduate,Low,5.4,75.5,9.9,96.3,94.0,82.7,88.1,90.28,A+
STU1003,Female,Private,Rural,Dance,Secondary,Middle,4.2,84.0,6.5,91.3,100.0,81.6,70.4,85.82,A
STU1004,Female,Government,Rural,Music,Secondary,Low,3.7,62.2,7.7,66.3,57.1,61.7,58.8,60.98,C
STU1005,Male,Semi-Private,Rural,Dance,Post-Graduate,High,6.7,70.9,7.2,93.1,85.6,76.8,79.6,83.78,A
STU1006,Male,Semi-Private,Urban,None,Secondary,High,2.5,81.4,4.0,73.4,70.2,69.5,73.0,71.53,B
STU1007,Female,Government,Urban,Music,Secondary,Middle,5.0,83.8,7.1,85.0,87.2,77.8,73.7,80.92,A
STU1008,Female,Government,Semi-Urban,Coding,Secondary,Middle,7.1,83.5,6.7,80.7,78.7,70.3,77.7,76.85,B
STU1009,Female,Semi-Private,Rural,None,Secondary,Low,4.6,89.3,6.3,85.6,81.9,74.4,78.6,80.12,A
STU1010,Female,Private,Rural,Music,Post-Graduate,Middle,2.3,91.7,5.8,100.0,92.8,80.0,79.2,88.0,A
STU1011,Female,Semi-Private,Urban,Art,Secondary,Middle,5.5,79.3,9.2,82.3,84.9,83.8,88.5,84.88,A
STU1012,Female,Government,Semi-Urban,Dance,Post-Graduate,Low,3.2,77.2,,69.8,86.2,68.3,70.7,73.75,B
STU1013,Female,Private,Urban,Coding,Secondary,Low,3.1,68.5,6.8,71.1,64.7,67.7,57.4,65.22,C
STU1014,Female,Private,Semi-Urban,Sports,Secondary,Middle,2.6,71.1,6.4,67.7,71.1,66.8,54.0,64.9,C
STU1015,Male,Government,Urban,Art,Primary,Low,6.4,61.6,5.7,76.2,85.6,47.7,76.7,71.55,B
STU1016,Female,Semi-Private,Urban,Coding,Secondary,Middle,3.4,94.7,7.9,78.6,79.4,85.4,76.4,79.95,B
STU1017,Female,Private,Urban,Sports,Secondary,Middle,2.6,77.2,7.5,72.0,74.0,45.0,69.6,65.15,C
STU1018,Male,Private,Rural,Music,Graduate,High,5.9,86.9,6.4,100.0,99.5,97.1,80.5,94.28,A+
STU1019,Female,Government,Rural,None,Secondary,Middle,1.6,100.0,5.9,63.2,73.9,59.5,53.5,62.53,C
STU1020,Male,Private,Urban,None,Graduate,Low,4.1,100.0,7.6,87.7,92.5,71.0,86.6,84.45,A
STU1021,Female,Semi-Private,Urban,Coding,Graduate,,3.0,91.3,7.5,70.6,77.4,65.8,67.9,70.43,B
STU1022,Male,Semi-Private,Rural,Art,Secondary,Middle,4.9,73.5,6.8,75.1,74.3,72.7,62.2,71.07,B
STU1023,Female,Semi-Private,Rural,Sports,Graduate,High,3.4,87.6,8.7,70.9,75.0,61.2,73.7,70.2,B
STU1024,Female,Government,Urban,Coding,Post-Graduate,Middle,1.9,77.9,8.9,69.0,68.6,73.3,76.5,71.85,B
STU1025,Female,Government,Urban,Dance,Graduate,Low,4.2,66.7,6.4,62.1,66.7,45.7,53.6,57.02,D
STU1026,Male,Private,Semi-Urban,Dance,Secondary,Low,3.3,67.1,9.5,70.8,68.4,56.7,59.2,63.77,C
STU1027,Male,Semi-Private,Rural,Dance,Secondary,Middle,5.3,88.2,6.7,74.4,81.4,58.1,77.3,72.8,B
STU1028,Male,Private,Semi-Urban,Sports,Graduate,High,4.1,86.8,6.7,78.9,82.2,60.6,81.9,75.9,B
STU1029,Male,Government,Urban,None,Secondary,High,7.2,92.6,7.9,74.5,71.8,69.7,78.2,73.55,B
STU1030,Male,Private,Semi-Urban,None,Secondary,,3.2,75.2,7.4,73.5,78.8,80.3,69.0,75.4,B
STU1031,Female,Private,Semi-Urban,Art,Primary,High,5.8,72.7,7.0,60.3,58.4,63.1,52.1,58.47,D
STU1032,Male,Government,Rural,Sports,Secondary,Middle,3.5,64.9,4.7,70.3,62.9,62.3,70.0,66.38,C
STU1033,Female,Government,Urban,Music,Primary,Middle,3.8,58.1,5.1,63.7,62.0,70.3,56.1,63.02,C
STU1034,Female,Government,Rural,Music,Secondary,Middle,5.1,67.8,5.5,72.7,71.1,75.0,62.9,70.42,B
STU1035,Male,Government,Rural,Dance,,Middle,2.6,70.2,7.0,61.9,55.0,52.2,58.3,56.85,D
STU1036,Male,Government,Rural,Coding,Secondary,Middle,5.8,64.4,6.4,81.7,84.7,72.1,73.0,77.88,B
STU1037,Female,Government,Urban,Coding,Primary,Middle,5.0,71.8,6.5,62.0,64.5,60.0,53.5,60.0,C
STU1038,Male,Private,Rural,Coding,Graduate,Middle,5.2,100.0,6.6,76.4,76.3,63.7,61.2,69.4,C
STU1039,Female,Government,Rural,None,Post-Graduate,Middle,5.4,69.7,,80.6,85.5,65.6,70.6,75.57,B
STU1040,Male,Private,Rural,None,Secondary,,4.9,55.8,,92.4,90.2,89.4,77.0,87.25,A
STU1041,Female,Government,Rural,Sports,Secondary,Middle,5.0,79.8,6.5,83.8,74.9,84.0,65.1,76.95,B
STU1042,Male,Government,Rural,Sports,Secondary,Low,6.0,85.7,6.6,83.8,79.9,68.1,75.8,76.9,B
STU1043,Female,Semi-Private,Urban,Art,Post-Graduate,Low,4.0,67.4,6.0,96.9,91.9,90.3,86.5,91.4,A+
STU1044,Male,Semi-Private,Urban,Sports,Graduate,Middle,3.7,87.1,6.6,74.5,72.3,71.1,72.5,72.6,B
STU1045,Female,Private,Rural,Art,Primary,High,4.7,99.7,8.6,78.6,79.2,63.0,71.6,73.1,B
STU1046,Male,Private,Rural,Dance,Graduate,Middle,4.2,75.2,,79.8,91.9,75.4,71.1,79.55,B
STU1047,Male,Government,Urban,Dance,Primary,Middle,5.4,86.9,7.5,51.9,42.7,53.3,54.3,50.55,D
STU1048,Male,Semi-Private,Urban,None,Primary,Middle,6.8,89.1,5.7,93.1,98.4,88.7,83.2,90.85,A+
STU1049,Male,Government,Rural,None,Secondary,Middle,2.6,82.9,,65.6,59.6,58.4,62.2,61.45,C
STU1050,Female,Government,Urban,None,Primary,,4.1,88.9,6.5,63.2,66.0,61.0,62.1,63.08,C
STU1051,Male,Private,Semi-Urban,Music,Graduate,Low,2.4,84.4,6.8,76.6,72.8,71.5,65.0,71.47,B
STU1052,Male,Government,Rural,Art,Secondary,Middle,3.7,66.6,7.9,58.0,59.4,54.8,60.8,58.25,D
STU1053,Male,Private,Rural,Coding,Graduate,Low,3.8,51.1,8.3,76.1,85.9,76.6,68.8,76.85,B
STU1054,Male,Government,Urban,Coding,Graduate,Middle,3.4,80.2,9.9,66.2,57.3,53.5,59.9,59.22,D
STU1055,Male,Government,Rural,Dance,Secondary,Middle,5.4,75.2,5.9,68.6,70.5,56.4,69.2,66.18,C
STU1056,Female,Private,Urban,Art,Graduate,,4.5,58.5,8.5,72.2,74.3,57.7,62.1,66.58,C
STU1057,Male,Private,Rural,Music,Secondary,High,3.1,75.4,6.8,75.7,81.8,77.1,65.5,75.03,B
STU1058,Male,Government,Rural,Music,No Schooling,Low,5.4,76.4,6.1,63.5,63.9,58.7,62.0,62.03,C
STU1059,Female,Government,Rural,Dance,Graduate,Middle,3.8,81.6,9.6,82.6,100.0,70.1,75.3,82.0,A
STU1060,Male,Government,Semi-Urban,Dance,Post-Graduate,Low,3.2,91.4,,80.2,87.3,83.1,95.2,86.45,A
STU1061,Male,Semi-Private,Urban,None,Secondary,High,2.5,68.3,,56.7,60.5,51.1,60.4,57.18,D
STU1062,Female,Private,Urban,Music,Secondary,Low,1.8,53.2,6.1,71.9,74.1,48.5,48.8,60.82,C
STU1063,Female,Private,Urban,None,No Schooling,Middle,3.3,73.2,4.9,73.3,76.9,62.0,68.6,70.2,B
STU1064,Female,Government,Semi-Urban,Dance,Post-Graduate,Low,4.1,87.8,8.5,78.4,79.2,72.2,57.8,71.9,B
STU1065,Female,Private,Urban,Coding,,Middle,5.4,94.1,4.5,91.8,92.7,85.8,78.5,87.2,A
STU1066,Female,Government,Semi-Urban,Music,Graduate,Middle,0.9,70.8,6.8,70.3,61.2,59.1,65.5,64.03,C
STU1067,Male,Private,Semi-Urban,Music,Primary,Middle,6.8,85.0,5.9,76.5,80.0,66.4,66.0,72.22,B
STU1068,Male,Private,Semi-Urban,Sports,Post-Graduate,Middle,2.8,64.8,8.7,78.8,82.2,67.8,55.7,71.12,B
STU1069,Female,Semi-Private,Semi-Urban,Music,No Schooling,Middle,3.4,78.1,9.2,53.4,55.5,55.2,51.1,53.8,D
STU1070,Female,Semi-Private,Urban,None,Secondary,Middle,3.5,43.8,5.0,69.5,71.8,74.5,59.7,68.88,C
STU1071,Male,Government,Rural,Sports,Graduate,,3.1,74.1,,67.6,72.2,56.4,66.6,65.7,C
STU1072,Male,Semi-Private,Urban,Music,Graduate,Middle,3.5,81.8,7.3,68.0,70.8,73.8,49.1,65.43,C
STU1073,Female,Government,Rural,Sports,Graduate,Middle,3.6,72.5,6.7,70.8,71.3,66.4,59.5,67.0,C
STU1074,Female,Government,Urban,Music,Graduate,Low,3.8,61.2,6.2,78.6,80.6,70.3,76.6,76.53,B
STU1075,Female,Government,Urban,Art,Post-Graduate,High,6.4,78.9,8.9,83.9,91.3,73.7,59.5,77.1,B
STU1076,Female,Private,Semi-Urban,Coding,Secondary,High,2.9,99.8,6.4,67.1,75.9,54.0,65.0,65.5,C
STU1077,Male,Private,Rural,None,Graduate,Low,6.8,68.0,9.4,87.9,82.0,72.6,72.9,78.85,B
STU1078,Male,Government,Rural,None,,Middle,4.8,69.4,6.2,68.6,66.2,55.0,61.2,62.75,C
STU1079,Male,Government,Rural,Sports,Secondary,Middle,1.7,75.1,7.9,55.6,61.3,43.1,44.5,51.12,D
STU1080,Female,Government,Rural,Art,No Schooling,Middle,2.8,98.0,8.0,81.8,85.2,77.3,71.2,78.88,B
STU1081,Female,Semi-Private,Urban,Sports,Post-Graduate,,2.6,62.0,6.2,61.6,57.8,73.8,50.0,60.8,C
STU1082,Female,Private,Urban,Sports,,Middle,4.0,68.8,4.9,63.4,63.8,52.5,50.1,57.45,D
STU1083,Male,Government,Semi-Urban,Dance,Primary,High,6.0,86.1,6.0,65.7,70.4,58.2,66.2,65.12,C
STU1084,Female,Semi-Private,Urban,Sports,Graduate,Low,5.2,63.2,5.6,61.7,73.2,64.9,56.4,64.05,C
STU1085,Female,Government,Urban,Music,Secondary,High,2.5,67.7,8.0,69.6,83.7,55.7,65.4,68.6,C
STU1086,Female,Private,Urban,Dance,Secondary,High,5.8,99.3,6.5,96.8,85.9,75.7,85.9,86.07,A
STU1087,Female,Private,Semi-Urban,Dance,Secondary,Middle,2.4,99.0,8.6,65.1,70.2,44.5,69.1,62.22,C
STU1088,Male,Government,Urban,Sports,,Low,2.7,85.1,7.7,54.4,50.6,51.3,54.2,52.62,D
STU1089,Female,Government,Urban,Dance,Primary,Low,5.6,81.9,6.8,61.5,68.4,51.8,60.8,60.62,C
STU1090,Female,Private,Urban,None,Graduate,Middle,5.5,71.0,7.1,84.5,76.3,65.9,80.6,76.82,B
STU1091,Male,Semi-Private,Urban,Coding,No Schooling,Middle,5.2,78.1,5.4,76.0,71.9,63.8,62.8,68.62,C
STU1092,Female,Private,Rural,Dance,Graduate,Middle,4.0,68.8,6.8,91.7,90.7,89.4,93.8,91.4,A+
STU1093,Male,Private,Semi-Urban,Dance,Secondary,High,3.9,96.2,,85.3,89.3,73.6,66.9,78.78,B
STU1094,Female,Semi-Private,Rural,Music,Graduate,High,2.2,79.8,6.5,68.9,66.7,69.8,65.2,67.65,C
STU1095,Male,Private,Urban,None,Graduate,Middle,4.0,76.1,6.3,78.2,73.8,74.5,72.6,74.78,B
STU1096,Female,Government,Semi-Urban,Dance,Graduate,High,3.0,78.7,8.2,69.5,59.2,64.7,80.2,68.4,C
STU1097,Male,Semi-Private,Urban,Music,Primary,Middle,3.7,70.4,5.9,69.4,65.4,63.3,66.3,66.1,C
STU1098,Female,Private,Urban,None,Secondary,Low,7.4,84.2,7.7,89.1,93.2,85.5,73.9,85.43,A
STU1099,Female,Government,Rural,Dance,Post-Graduate,Low,4.5,75.4,8.3,77.4,86.3,72.5,65.5,75.42,B
STU1100,Male,Private,Urban,Sports,Secondary,Low,2.3,100.0,7.6,77.7,71.4,72.0,67.0,72.03,B
STU1101,Female,Private,Urban,Dance,Secondary,Middle,5.9,72.8,5.6,71.6,65.9,49.7,66.0,63.3,C
STU1102,Male,Government,Rural,Coding,Post-Graduate,Middle,6.0,88.0,7.1,84.8,80.4,74.0,77.1,79.07,B
STU1103,Female,Government,Urban,None,No Schooling,Low,6.2,100.0,8.1,67.6,66.9,49.4,64.9,62.2,C
STU1104,Female,Private,Urban,Coding,Graduate,High,3.3,44.5,6.7,74.5,75.7,59.0,67.8,69.25,C
STU1105,Male,Government,Urban,Dance,Secondary,High,3.8,72.8,6.0,70.9,69.1,72.7,68.4,70.28,B
STU1106,Female,Private,Urban,Coding,Secondary,Low,2.1,96.3,5.9,86.0,76.5,76.2,68.8,76.88,B
STU1107,Female,Government,Semi-Urban,None,Primary,Low,6.3,51.0,7.4,66.8,54.6,74.3,50.2,61.47,C
STU1108,Male,Private,Rural,Sports,No Schooling,Middle,4.2,92.3,6.6,72.0,69.0,71.3,73.3,71.4,B
STU1109,Female,Semi-Private,Urban,Dance,Secondary,Middle,1.9,81.9,6.3,74.8,78.0,62.4,56.7,67.98,C
STU1110,Male,Private,Urban,None,,Middle,6.5,96.5,4.5,93.3,93.3,80.3,82.0,87.22,A
STU1111,Female,Private,Rural,Coding,Post-Graduate,Middle,3.0,74.4,9.2,97.6,100.0,92.4,80.4,92.6,A+
STU1112,Male,Government,Rural,Music,Graduate,Low,3.4,81.2,6.6,59.1,50.0,58.9,67.6,58.9,D
STU1113,Male,Private,Urban,Coding,Secondary,Middle,2.4,64.0,8.0,66.4,67.0,68.5,74.3,69.05,C
STU1114,Female,Semi-Private,Semi-Urban,Dance,Graduate,Middle,2.2,75.3,,65.0,73.4,42.1,60.1,60.15,C
STU1115,Female,Government,Semi-Urban,Coding,Graduate,High,4.6,68.7,10.0,86.3,84.5,65.1,74.9,77.7,B
STU1116,Male,Government,Rural,Coding,Secondary,Middle,3.0,71.0,7.8,67.8,60.1,57.1,60.5,61.38,C
